timestamp,ax,ay,az
1479425818165110341,0.02,0.7,9.61
1479425818174490759,-0.03,0.68,9.81
1479425818184611835,-0.12,0.62,9.52
1479425818194578766,-0.15,0.56,10.01
1479425818204572294,-0.07,0.57,9.52
1479425818215013824,0.08,0.64,9.71
1479425818224581827,0.18,0.7,9.81
1479425818234570078,0.19,0.74,9.52
1479425818244644038,0.12,0.8,9.12
1479425818255020975,0.05,0.82,9.02
1479425818265358869,0.03,0.81,9.22
1479425818274975420,0.03,0.79,9.42
1479425818284706585,0.0,0.76,9.12
1479425818294738939,0.0,0.74,9.22
1479425818304826621,0.06,0.74,9.42
1479425818314930549,0.16,0.75,9.52
1479425818324793450,0.22,0.79,9.52
1479425818334812497,0.2,0.83,9.42
1479425818345010962,0.13,0.87,9.32
1479425818354987991,0.08,0.89,9.52
1479425818365569412,0.11,0.9,9.32
1479425818375474922,0.17,0.88,9.81
1479425818384945433,0.23,0.85,9.22
1479425818394987311,0.22,0.84,9.02
1479425818405041315,0.12,0.81,9.22
1479425818415227687,0.03,0.79,9.52
1479425818424982862,0.02,0.77,9.81
1479425818435748280,0.04,0.78,9.42
1479425818445056003,0.04,0.83,9.61
1479425818455236471,0.04,0.85,9.91
1479425818465828556,0.05,0.83,10.2
1479425818475474979,0.07,0.79,10.01
1479425818485247397,0.05,0.76,9.91
1479425818495153217,0.01,0.75,10.2
1479425818505162513,0.0,0.75,9.91
1479425818515960025,0.0,0.74,10.1
1479425818525280496,0.0,0.74,10.5
1479425818535713834,-0.04,0.78,10.2
1479425818545733295,-0.13,0.81,10.01
1479425818555851771,-0.21,0.84,9.61
1479425818566287766,-0.27,0.85,10.01
1479425818575605124,-0.25,0.84,10.01
1479425818585385277,-0.18,0.8,10.2
1479425818595505871,-0.15,0.76,10.2
1479425818605587672,-0.17,0.75,10.2
1479425818615814054,-0.18,0.73,10.1
1479425818625589563,-0.18,0.69,10.2
1479425818635795469,-0.2,0.7,10.3
1479425818645569333,-0.26,0.73,10.1
1479425818655742219,-0.28,0.75,10.01
1479425818666297136,-0.26,0.76,10.2
1479425818675904956,-0.21,0.78,10.1
1479425818685949317,-0.16,0.78,9.81
1479425818695685728,-0.14,0.76,10.1
1479425818705660936,-0.16,0.73,9.61
1479425818715818033,-0.2,0.7,9.91
1479425818725749879,-0.22,0.7,9.81
1479425818735921630,-0.22,0.73,9.81
1479425818745780013,-0.22,0.76,9.42
1479425818756169184,-0.27,0.8,9.32
1479425818766757536,-0.32,0.82,9.42
1479425818775994599,-0.26,0.8,9.91
1479425818785840657,-0.16,0.78,9.61
1479425818795904472,-0.12,0.78,9.32
1479425818806030218,-0.12,0.77,9.22
1479425818816361640,-0.13,0.75,9.22
1479425818825959327,-0.16,0.74,8.93
1479425818836244159,-0.19,0.75,9.22
1479425818846008051,-0.21,0.77,9.22
1479425818856293004,-0.25,0.81,9.02
1479425818866814763,-0.3,0.84,9.02
1479425818876233984,-0.32,0.85,9.22
1479425818886132903,-0.25,0.84,9.32
1479425818896408040,-0.14,0.82,9.42
1479425818906185395,-0.08,0.78,9.32
1479425818916226860,-0.1,0.76,9.22
1479425818926178781,-0.16,0.74,9.32
1479425818936227507,-0.23,0.73,9.12
1479425818946296779,-0.29,0.75,8.93
1479425818956430707,-0.31,0.78,9.42
1479425818967818593,-0.33,0.82,9.42
1479425818976652224,-0.35,0.85,9.52
1479425818986301944,-0.39,0.85,10.01
1479425818996647157,-0.38,0.86,9.71
1479425819006390407,-0.3,0.86,8.93
1479425819016446406,-0.25,0.8,8.83
1479425819026438061,-0.28,0.73,9.42
1479425819036642904,-0.35,0.69,10.2
1479425819046791429,-0.38,0.69,10.2
1479425819056575388,-0.38,0.75,10.3
1479425819067993282,-0.47,0.8,10.2
1479425819076623386,-0.57,0.82,9.91
1479425819086613806,-0.61,0.82,9.71
1479425819096984537,-0.57,0.79,10.01
1479425819106672391,-0.51,0.75,10.3
1479425819116988741,-0.5,0.7,10.3
1479425819126696501,-0.59,0.65,10.4
1479425819136712524,-0.7,0.62,10.3
1479425819147609107,-0.74,0.67,10.01
1479425819157091765,-0.59,0.76,9.71
1479425819168233921,-0.35,0.82,10.2
1479425819176899283,-0.34,0.84,9.71
1479425819187665549,-0.56,0.79,10.3
1479425819197311826,-0.74,0.74,10.2
1479425819207660564,-0.73,0.74,10.4
1479425819216914732,-0.65,0.75,9.81
1479425819227702586,-0.61,0.72,10.1
1479425819237065634,-0.61,0.66,10.1
1479425819247833199,-0.62,0.63,10.5
1479425819257350802,-0.61,0.67,10.3
1479425819268437233,-0.57,0.73,10.2
1479425819277079583,-0.58,0.75,10.2
1479425819287777779,-0.69,0.74,10.3
1479425819297620959,-0.78,0.73,9.91
1479425819307786220,-0.73,0.74,10.3
1479425819317384273,-0.61,0.75,10.01
1479425819327826113,-0.52,0.74,10.01
1479425819337321604,-0.47,0.69,10.2
1479425819347829442,-0.43,0.64,10.69
1479425819357365675,-0.4,0.67,10.2
1479425819368587750,-0.44,0.71,9.91
1479425819377351345,-0.53,0.73,9.71
1479425819387733612,-0.65,0.74,10.1
1479425819397391926,-0.75,0.7,10.4
1479425819407777632,-0.72,0.67,10.69
1479425819417397178,-0.57,0.66,10.59
1479425819427801189,-0.41,0.65,10.59
1479425819437483443,-0.37,0.62,10.5
1479425819447806309,-0.42,0.57,10.01
1479425819457486942,-0.52,0.55,10.1
1479425819468574781,-0.65,0.57,10.69
1479425819477649768,-0.73,0.58,10.69
1479425819487787420,-0.71,0.55,11.09
1479425819497700744,-0.63,0.51,10.89
1479425819507807238,-0.57,0.51,10.4
1479425819517943563,-0.58,0.54,10.4
1479425819527799478,-0.63,0.54,10.5
1479425819537846153,-0.64,0.5,10.01
1479425819548267678,-0.68,0.38,10.1
1479425819557908315,-0.71,0.3,10.1
1479425819568581028,-0.69,0.28,9.91
1479425819578089314,-0.66,0.29,10.01
1479425819588060527,-0.67,0.27,9.91
1479425819598596218,-0.75,0.26,9.61
1479425819608262412,-0.81,0.25,9.81
1479425819618586014,-0.8,0.22,10.01
1479425819628024163,-0.74,0.2,9.81
1479425819638173471,-0.69,0.18,9.52
1479425819647994581,-0.74,0.15,9.52
1479425819658221365,-0.84,0.09,9.71
1479425819668736085,-0.86,0.03,9.81
1479425819678310490,-0.85,0.04,9.42
1479425819688571624,-0.84,0.08,9.32
1479425819698417820,-0.81,0.13,9.02
1479425819708279766,-0.8,0.18,9.32
1479425819718306680,-0.77,0.21,9.52
1479425819728570978,-0.72,0.21,9.52
1479425819738339662,-0.69,0.2,9.42
1479425819748261376,-0.7,0.15,9.61
1479425819758297159,-0.76,0.08,9.71
1479425819769010463,-0.8,0.02,9.61
1479425819778571757,-0.79,0.0,9.52
1479425819788571766,-0.78,0.01,9.42
1479425819798574241,-0.78,0.04,10.01
1479425819808698452,-0.76,0.07,10.01
1479425819818603785,-0.73,0.11,10.01
1479425819828496318,-0.75,0.11,9.91
1479425819838691480,-0.8,0.07,10.1
1479425819848492388,-0.85,0.03,9.71
1479425819858497729,-0.87,-0.01,9.81
1479425819869236217,-0.9,-0.06,10.3
1479425819878576512,-0.91,-0.06,10.69
1479425819888739738,-0.87,-0.05,10.5
1479425819898584841,-0.78,-0.04,10.59
1479425819908704919,-0.73,-0.02,10.59
1479425819918830562,-0.74,0.01,10.3
1479425819928713401,-0.78,0.03,10.3
1479425819938654396,-0.82,0.03,10.79
1479425819948745031,-0.85,-0.02,10.79
1479425819958993159,-0.87,-0.1,11.09
1479425819969713551,-0.89,-0.17,11.18
1479425819978788745,-0.93,-0.2,10.79
1479425819988992646,-0.94,-0.17,10.69
1479425819998828217,-0.93,-0.1,10.4
1479425820008991050,-0.92,-0.06,10.69
1479425820019075675,-0.91,-0.05,11.09
1479425820028954608,-0.88,-0.04,10.89
1479425820038884663,-0.85,-0.03,10.5
1479425820049417846,-0.82,-0.02,10.99
1479425820058885767,-0.84,-0.03,10.59
1479425820069694969,-0.92,-0.07,10.4
1479425820079062894,-0.99,-0.09,10.5
1479425820089196751,-0.98,-0.08,10.59
1479425820099026973,-0.93,-0.07,10.69
1479425820109221408,-0.92,-0.06,10.3
1479425820119400856,-0.98,-0.04,10.59
1479425820129253965,-1.01,-0.01,10.5
1479425820139117960,-0.96,0.02,10.79
1479425820149190153,-0.9,0.06,10.2
1479425820159197961,-0.9,0.06,10.3
1479425820170163879,-0.93,0.02,9.91
1479425820179238112,-0.96,-0.02,10.2
1479425820189328508,-0.94,-0.02,10.2
1479425820199298106,-0.9,0.02,10.2
1479425820209449931,-0.86,0.07,10.01
1479425820219340705,-0.85,0.08,10.1
1479425820229425876,-0.85,0.11,10.1
1479425820239362563,-0.85,0.16,9.52
1479425820249412403,-0.85,0.18,9.81
1479425820259487988,-0.89,0.2,9.71
1479425820270112696,-0.97,0.19,10.01
1479425820279470957,-1.02,0.15,10.2
1479425820289572363,-0.96,0.12,10.1
1479425820299612415,-0.84,0.14,10.01
1479425820309840051,-0.75,0.18,10.01
1479425820319579751,-0.74,0.22,9.61
1479425820329614974,-0.78,0.24,9.61
1479425820339611287,-0.82,0.27,10.1
1479425820349660215,-0.83,0.31,10.01
1479425820359653154,-0.85,0.32,9.81
1479425820370447455,-0.88,0.31,10.01
1479425820379735433,-0.93,0.27,9.42
1479425820389712607,-0.97,0.26,8.83
1479425820399747206,-0.98,0.28,9.02
1479425820409770843,-1.01,0.3,9.81
1479425820419779224,-1.0,0.32,9.81
1479425820429857944,-0.94,0.36,10.01
1479425820439868665,-0.89,0.43,9.71
1479425820450222678,-0.86,0.49,9.71
1479425820459942852,-0.83,0.5,9.81
1479425820470615891,-0.85,0.5,9.61
1479425820479910035,-0.89,0.48,10.1
1479425820490245089,-0.9,0.44,9.81
1479425820500234965,-0.89,0.43,10.3
1479425820510015826,-0.85,0.49,10.4
1479425820520027762,-0.8,0.56,10.01
1479425820530177820,-0.76,0.61,10.01
1479425820540088732,-0.81,0.66,9.61
1479425820550647743,-0.92,0.71,9.42
1479425820560156893,-0.99,0.72,9.42
1479425820570945441,-1.02,0.67,10.2
1479425820580216214,-1.02,0.6,10.4
1479425820590235320,-0.98,0.57,9.81
1479425820600608507,-0.95,0.56,9.91
1479425820610259232,-0.92,0.58,9.71
1479425820620340324,-0.87,0.6,10.01
1479425820630274711,-0.82,0.62,10.1
1479425820640362872,-0.82,0.64,10.4
1479425820650628267,-0.88,0.66,10.1
1479425820660382583,-0.98,0.67,10.01
1479425820671140409,-1.05,0.66,10.2
1479425820680405406,-1.06,0.61,10.3
1479425820690573646,-1.01,0.57,10.3
1479425820700867023,-0.93,0.56,10.1
1479425820710485349,-0.86,0.58,9.91
1479425820720596782,-0.86,0.63,10.1
1479425820730583706,-0.9,0.66,10.2
1479425820740588447,-0.93,0.68,9.71
1479425820750887648,-0.96,0.72,9.52
1479425820760689962,-0.98,0.77,9.61
1479425820771407016,-0.96,0.76,9.91
1479425820780653439,-0.93,0.72,10.3
1479425820790688582,-0.92,0.69,10.2
1479425820801095044,-0.93,0.68,10.01
1479425820810813534,-0.96,0.68,9.81
1479425820820737450,-1.0,0.69,10.01
1479425820830746954,-1.03,0.7,10.2
1479425820840822486,-1.0,0.7,10.2
1479425820851136772,-0.96,0.7,10.4
1479425820860902288,-0.99,0.7,9.91
1479425820871866409,-1.06,0.73,10.01
1479425820880902240,-1.06,0.75,9.81
1479425820890941612,-0.99,0.75,10.1
1479425820900949021,-0.95,0.74,9.71
1479425820911221533,-0.98,0.71,9.81
1479425820921487536,-1.03,0.69,10.5
1479425820931308229,-1.04,0.69,10.3
1479425820941565414,-1.05,0.71,10.2
1479425820951303071,-1.05,0.73,9.81
1479425820961575915,-1.05,0.74,9.81
1479425820972078148,-1.08,0.75,9.71
1479425820981603083,-1.11,0.77,9.81
1479425820991378241,-1.09,0.78,9.91
1479425821001658589,-1.05,0.76,10.1
1479425821011417756,-1.03,0.75,9.81
1479425821021658665,-1.05,0.71,9.81
1479425821031592671,-1.1,0.69,9.71
1479425821041657242,-1.14,0.72,9.71
1479425821051656417,-1.17,0.76,9.42
1479425821061657028,-1.21,0.75,9.61
1479425821072177020,-1.21,0.72,9.61
1479425821081656390,-1.14,0.72,9.91
1479425821091432014,-1.06,0.73,9.91
1479425821101665753,-1.01,0.76,10.1
1479425821111696813,-1.0,0.77,10.01
1479425821121655480,-1.05,0.74,9.71
1479425821131577414,-1.12,0.7,9.71
1479425821141655419,-1.12,0.69,10.01
1479425821151587819,-1.07,0.71,9.61
1479425821161655577,-1.05,0.76,9.61
1479425821172415995,-1.08,0.81,9.52
1479425821181663652,-1.09,0.82,9.61
1479425821191738406,-1.03,0.8,10.2
1479425821201977257,-0.96,0.79,9.81
1479425821211749760,-0.93,0.79,9.61
1479425821221736511,-0.97,0.77,9.52
1479425821231807849,-1.09,0.71,9.22
1479425821241819466,-1.18,0.67,10.3
1479425821251828831,-1.16,0.69,10.3
1479425821262116742,-1.1,0.76,10.2
1479425821272588773,-1.06,0.8,9.81
1479425821281906956,-1.09,0.81,10.2
1479425821291940214,-1.13,0.78,10.1
1479425821301940322,-1.1,0.74,10.4
1479425821311992371,-1.08,0.72,10.1
1479425821321949915,-1.07,0.74,10.2
1479425821332109405,-1.06,0.72,10.2
1479425821342029235,-1.08,0.67,10.3
1479425821352082007,-1.07,0.65,10.59
1479425821362106599,-1.05,0.69,10.01
1479425821373363965,-1.09,0.75,10.2
1479425821382095953,-1.2,0.81,10.2
1479425821392120206,-1.26,0.82,10.2
1479425821402180162,-1.2,0.8,10.4
1479425821412220399,-1.12,0.77,10.69
1479425821422393342,-1.12,0.75,10.2
1479425821432234648,-1.16,0.72,10.3
1479425821442262423,-1.18,0.65,10.2
1479425821452464924,-1.16,0.61,10.4
1479425821462654111,-1.13,0.64,10.1
1479425821473742402,-1.09,0.7,10.5
1479425821482615370,-1.07,0.77,10.1
1479425821492592622,-1.1,0.79,10.01
1479425821502819548,-1.14,0.8,10.1
1479425821512484705,-1.11,0.8,10.2
1479425821522650018,-1.06,0.78,10.1
1479425821532496246,-1.04,0.76,10.01
1479425821542587819,-1.02,0.7,10.01
1479425821552826591,-1.01,0.62,9.91
1479425821562771691,-1.03,0.59,10.2
1479425821574035196,-1.06,0.64,10.01
1479425821582889347,-1.05,0.73,10.01
1479425821592611594,-1.01,0.79,9.91
1479425821602658096,-1.02,0.82,10.1
1479425821612909753,-1.02,0.82,10.1
1479425821623083248,-1.02,0.8,9.91
1479425821632896291,-1.02,0.78,9.71
1479425821642990423,-1.03,0.75,9.52
1479425821652777475,-1.02,0.71,9.71
1479425821662963210,-1.01,0.69,10.01
1479425821673800204,-0.96,0.71,10.01
1479425821683221766,-0.89,0.73,10.1
1479425821693196319,-0.86,0.77,9.71
1479425821703169108,-0.92,0.8,9.52
1479425821712901223,-1.01,0.82,9.71
1479425821723024360,-1.01,0.82,10.1
1479425821733016926,-0.95,0.8,10.01
1479425821743092691,-0.87,0.78,9.81
1479425821753034969,-0.82,0.76,9.71
1479425821763354383,-0.83,0.74,9.52
1479425821774226972,-0.88,0.74,9.42
1479425821783261358,-0.92,0.75,9.91
1479425821793241671,-0.93,0.75,10.01
1479425821803311892,-0.95,0.75,9.81
1479425821813579439,-0.96,0.77,10.01
1479425821823377917,-0.94,0.79,10.01
1479425821833260605,-0.92,0.81,10.01
1479425821843300427,-0.9,0.8,9.71
1479425821853702032,-0.91,0.77,9.61
1479425821863305036,-0.93,0.73,9.81
1479425821874246652,-0.97,0.68,9.91
1479425821883364151,-0.95,0.67,10.01
1479425821893730008,-0.85,0.72,9.52
1479425821903572911,-0.79,0.77,9.52
1479425821913600731,-0.86,0.81,9.81
1479425821923740712,-0.99,0.82,9.61
1479425821933676182,-1.07,0.81,9.61
1479425821943594184,-1.1,0.78,10.2
1479425821953601441,-1.06,0.74,10.4
1479425821963601467,-1.0,0.7,10.3
1479425821974427519,-1.02,0.7,10.1
1479425821983589381,-1.07,0.73,10.01
1479425821993797856,-1.03,0.74,10.1
1479425822003808106,-0.93,0.75,9.81
1479425822013891129,-0.89,0.77,9.61
1479425822023675559,-0.94,0.79,9.81
1479425822033755234,-1.02,0.8,10.4
1479425822043841751,-1.06,0.78,10.79
1479425822054073268,-1.06,0.75,10.99
1479425822063915946,-0.99,0.74,10.59
1479425822074602662,-0.93,0.74,10.01
1479425822083797527,-0.98,0.77,10.01
1479425822093994358,-1.1,0.79,9.81
1479425822103835566,-1.18,0.78,9.81
1479425822114079634,-1.16,0.75,10.3
1479425822124215469,-1.12,0.75,10.5
1479425822134197746,-1.06,0.77,10.79
1479425822143926297,-0.95,0.8,10.4
1479425822153963008,-0.86,0.8,9.91
1479425822164242084,-0.85,0.76,10.4
1479425822174741206,-0.97,0.7,10.1
1479425822184073551,-1.2,0.63,10.1
1479425822194493518,-1.34,0.56,10.89
1479425822204418462,-1.25,0.53,10.69
1479425822214127288,-1.0,0.58,10.69
1479425822224121414,-0.8,0.66,10.01
1479425822234166219,-0.75,0.73,9.42
1479425822244203897,-0.85,0.78,9.61
1479425822254593195,-0.98,0.8,9.81
1479425822264616960,-1.05,0.77,9.81
1479425822275101092,-1.05,0.73,9.61
1479425822284591903,-1.02,0.69,9.22
1479425822294325866,-1.02,0.67,9.52
1479425822304431260,-1.03,0.69,9.91
1479425822314775506,-0.93,0.69,10.1
1479425822324571558,-0.77,0.74,9.42
1479425822334433889,-0.75,0.84,8.63
1479425822344451785,-0.86,0.89,9.12
1479425822354572351,-0.93,0.88,9.32
1479425822364573211,-0.94,0.83,9.71
1479425822375288376,-0.94,0.8,9.42
1479425822384795207,-0.93,0.79,9.22
1479425822394740275,-0.95,0.77,9.12
1479425822404763100,-0.99,0.74,9.42
1479425822414798376,-1.02,0.73,8.93
1479425822424613342,-0.98,0.75,9.22
1479425822434665335,-0.94,0.78,9.22
1479425822444655902,-0.93,0.83,9.12
1479425822455175939,-0.93,0.87,9.42
1479425822464706378,-0.89,0.87,9.71
1479425822475691772,-0.82,0.86,9.02
1479425822484820109,-0.89,0.86,8.83
1479425822494842267,-1.08,0.81,9.32
1479425822505034408,-1.16,0.76,9.61
1479425822514947401,-1.05,0.69,9.91
1479425822524870569,-0.87,0.66,10.01
1479425822534901949,-0.8,0.71,9.81
1479425822545055380,-0.87,0.79,9.32
1479425822555470816,-0.98,0.85,9.52
1479425822564927498,-1.02,0.87,9.81
1479425822575701675,-1.0,0.85,9.81
1479425822584994295,-0.96,0.84,9.81
1479425822595029650,-0.95,0.8,10.01
1479425822605074365,-1.01,0.72,10.3
1479425822615109748,-1.07,0.68,10.59
1479425822625213666,-1.05,0.68,10.59
1479425822635325277,-1.0,0.69,10.59
1479425822645154425,-1.0,0.71,10.3
1479425822655368102,-1.07,0.74,10.4
1479425822665188633,-1.18,0.74,10.69
1479425822675933329,-1.26,0.73,10.99
1479425822685586289,-1.3,0.72,10.69
1479425822695570277,-1.33,0.7,10.5
1479425822705285752,-1.35,0.69,10.59
1479425822715849261,-1.38,0.69,10.4
1479425822725335306,-1.38,0.67,10.69
1479425822735759930,-1.35,0.64,10.99
1479425822745387179,-1.32,0.64,10.89
1479425822755697180,-1.38,0.64,10.89
1479425822765569885,-1.48,0.65,10.99
1479425822776276261,-1.55,0.67,10.59
1479425822785467564,-1.57,0.68,10.59
1479425822795613293,-1.57,0.67,10.3
1479425822805586567,-1.55,0.64,10.3
1479425822815978483,-1.58,0.63,10.1
1479425822825606083,-1.64,0.63,10.3
1479425822835960005,-1.66,0.61,10.5
1479425822845611954,-1.59,0.6,10.2
1479425822855809970,-1.55,0.61,9.81
1479425822865687490,-1.61,0.64,9.71
1479425822876845719,-1.68,0.64,10.3
1479425822885786636,-1.7,0.63,9.91
1479425822895880854,-1.7,0.65,9.42
1479425822905778767,-1.76,0.65,9.71
1479425822915936017,-1.83,0.64,9.71
1479425822925821961,-1.89,0.63,9.52
1479425822936416890,-1.89,0.64,9.61
1479425822945855058,-1.78,0.67,9.81
1479425822956072790,-1.62,0.71,9.42
1479425822965957829,-1.51,0.72,9.42
1479425822977036933,-1.5,0.73,9.42
1479425822985944133,-1.53,0.73,9.71
1479425822995943264,-1.56,0.71,9.71
1479425823005991934,-1.56,0.66,9.61
1479425823016472252,-1.57,0.63,9.61
1479425823026073485,-1.59,0.64,9.61
1479425823036492408,-1.61,0.68,9.61
1479425823046121354,-1.61,0.7,9.81
1479425823056700846,-1.58,0.72,10.01
1479425823066175711,-1.56,0.75,9.91
1479425823077141201,-1.55,0.73,10.2
1479425823086284257,-1.51,0.7,10.4
1479425823096661267,-1.42,0.69,10.1
1479425823106261136,-1.37,0.67,10.3
1479425823116338868,-1.35,0.64,9.91
1479425823126382381,-1.36,0.61,9.52
1479425823136340429,-1.36,0.6,10.1
1479425823146349301,-1.36,0.6,10.5
1479425823156402867,-1.32,0.63,10.4
1479425823166383420,-1.27,0.69,10.01
1479425823177371087,-1.29,0.73,9.71
1479425823186570241,-1.36,0.74,9.61
1479425823196883317,-1.4,0.7,10.1
1479425823206469826,-1.4,0.64,10.2
1479425823216565816,-1.38,0.55,10.1
1479425823226578201,-1.31,0.48,10.2
1479425823236782266,-1.23,0.46,10.3
1479425823246796092,-1.18,0.5,9.81
1479425823256653937,-1.13,0.54,9.71
1479425823266697475,-1.12,0.6,9.61
1479425823277584148,-1.21,0.64,9.71
1479425823286785000,-1.28,0.66,10.01
1479425823297406078,-1.28,0.66,9.81
1479425823306744414,-1.25,0.66,9.52
1479425823317057919,-1.22,0.66,9.52
1479425823327846416,-1.18,0.62,9.61
1479425823337032765,-1.13,0.58,9.32
1479425823347740996,-1.08,0.56,9.42
1479425823356811611,-1.05,0.56,9.42
1479425823367778747,-1.02,0.59,9.32
1479425823377691988,-1.0,0.63,9.52
1479425823387749015,-1.01,0.68,9.32
1479425823397577595,-1.03,0.72,9.42
1479425823407788472,-1.01,0.74,9.42
1479425823417029744,-0.94,0.73,9.61
1479425823427799643,-0.87,0.68,9.52
1479425823437143010,-0.83,0.62,9.42
1479425823447866677,-0.81,0.59,9.32
1479425823457657468,-0.85,0.61,9.61
1479425823467850740,-0.86,0.62,9.71
1479425823477944921,-0.79,0.62,10.2
1479425823487882320,-0.71,0.64,9.42
1479425823498117503,-0.72,0.69,9.52
1479425823507840851,-0.8,0.71,9.91
1479425823517356402,-0.85,0.68,9.81
1479425823527844232,-0.87,0.59,10.1
1479425823537573098,-0.86,0.55,10.01
1479425823547846909,-0.83,0.59,9.71
1479425823557832624,-0.82,0.64,10.3
1479425823567790407,-0.8,0.65,10.4
1479425823578613153,-0.75,0.62,9.91
1479425823587846559,-0.74,0.59,9.42
1479425823598155941,-0.79,0.6,9.71
1479425823607864112,-0.84,0.63,9.81
1479425823617589742,-0.85,0.63,10.89
1479425823627816815,-0.8,0.59,10.4
1479425823637585113,-0.72,0.59,10.2
1479425823647891396,-0.71,0.6,9.61
1479425823657606454,-0.8,0.6,10.1
1479425823667844728,-0.9,0.58,10.2
1479425823678612201,-0.94,0.54,10.3
1479425823687844490,-0.87,0.54,9.81
1479425823698135649,-0.81,0.56,10.01
1479425823707813141,-0.78,0.57,10.5
1479425823717739476,-0.72,0.58,10.3
1479425823728096925,-0.71,0.58,10.2
1479425823737857335,-0.76,0.59,10.01
1479425823748122931,-0.81,0.58,10.01
1479425823757817453,-0.86,0.55,10.1
1479425823768377215,-0.91,0.53,10.3
1479425823778815572,-0.91,0.53,10.01
1479425823788072400,-0.86,0.55,9.81
1479425823797949224,-0.83,0.57,9.71
1479425823808097091,-0.86,0.59,10.2
1479425823818594534,-0.89,0.61,9.81
1479425823828089637,-0.91,0.61,9.81
1479425823837992095,-0.88,0.63,9.91
1479425823848104060,-0.85,0.63,10.1
1479425823858308456,-0.83,0.6,10.3
1479425823868350158,-0.85,0.58,10.5
1479425823879119455,-0.9,0.58,10.2
1479425823888570123,-0.86,0.59,10.2
1479425823898583549,-0.75,0.61,10.01
1479425823908384711,-0.7,0.64,9.61
1479425823918474644,-0.79,0.67,10.01
1479425823928347065,-0.91,0.67,10.4
1479425823938497047,-0.96,0.68,10.5
1479425823948335214,-0.9,0.69,10.1
1479425823958576525,-0.84,0.69,10.01
1479425823968572826,-0.85,0.7,10.01
1479425823979315649,-0.91,0.69,10.01
1479425823988582168,-0.96,0.67,10.2
1479425823998715878,-0.92,0.67,10.5
